particle,length
95338,0.0164676
95339,0.0163857
95340,0.0149829
95341,0.120102
95342,0.014913
95343,0.0293652
95344,0.0150961
95345,0.0151636
95346,0.0149585
95347,0.0149504
95348,0.098576
95349,0.0150073
95350,0.0629751
95351,0.0285856
95352,0.0148341
95353,0.0769977
95354,0.0244782
95355,0.0146007
95356,0.0644164
95357,0.135107
95358,0.140524
95359,0.795009
95360,0.01469
95361,0.202449
95362,0.0584135
95363,0.0153455
95364,0.0144823
95365,0.0253747
95366,0.0145191
95367,0.0162286
95368,0.0567341
95369,0.0248736
95370,0.0262028
95371,0.344321
95372,0.0254705
95373,0.348373
95374,0.0278731
95375,0.0249528
95376,0.143796
95377,0.0255671
95378,0.0251882
95379,0.0553931
95380,0.850848
95381,0.178745
95382,0.0643069
95383,0.0147316
95384,0.0145748
95385,0.0194058
95386,0.0151531
95387,0.0620369
95388,0.142713
95389,0.0147075
95390,0.0250389
95391,0.0275026
95392,0.183937
95393,0.0146089
95394,0.0261738
95395,0.0250296
95396,0.0269675
95397,0.0146029
95398,0.0155091
95399,0.122722
95400,0.0562344
95401,0.0147917
95402,0.141264
95403,0.0159591
95404,0.103698
95405,0.0148297
95406,0.136521
95407,0.0151379
95408,0.0254109
95409,0.0260513
95410,0.0158965
95411,0.0149857
95412,0.0172599
95413,0.202472
95414,0.0148518
95415,0.0273712
95416,0.0749418
95417,0.102553
95418,0.116636
95419,0.0150288
95420,0.0576906
95421,0.109314
95422,0.0189162
95423,0.0182641
95424,0.0606635
95425,0.014756
95426,0.0150663
95427,0.0152608
95428,0.0145007
95429,0.0163551
95430,0.0279095
95431,0.879133
95432,0.014755
95433,0.0570349
95434,0.0149272
95435,0.0252878
95436,0.0161152
95437,0.0144834
95438,0.0150393
95439,0.015206
95440,0.0168994
95441,0.0162372
95442,0.0989775
95443,0.0153131
95444,0.0148552
95445,0.141551
95446,0.0183755
95447,0.0565779
95448,0.0254509
95449,0.0743445
95450,0.0145613
95451,0.229196
95452,0.0266871
95453,0.59221
95454,0.0898048
95455,0.0151055
95456,0.264978
95457,0.188119
95458,0.0252574
95459,0.0250076
95460,0.0157375
95461,0.104398
95462,0.14748
95463,0.0184467
95464,0.0568171
95465,0.0625131
95466,0.502904
95467,0.108011
95468,0.015816
95469,0.017366
95470,0.797072
95471,0.206101
95472,0.0146061
95473,0.18338
95474,0.0144971
95475,0.0144743
95476,0.0145451
95477,0.098274
95478,0.0144693
95479,0.877697
95480,0.0604122
95481,0.0147146
95482,0.0147241
95483,0.0259762
95484,0.0145138
95485,0.0555367
95486,0.0278897
95487,0.0146783
95488,0.0567646
95489,0.058553
95490,0.0161384
95491,0.01822
95492,0.0645967
95493,0.0240452
95494,0.771204
95495,0.0641623
95496,0.0282562
95497,0.0790418
95498,0.0154104
95499,0.0790717
95500,0.0573715
95501,0.0225353
95502,0.798701
95503,0.0570591
95504,0.0149382
95505,0.0180013
95506,0.014772
95507,0.015437
95508,0.0146097
95509,0.0148004
95510,0.0542208
95511,0.0146927
95512,0.0729726
95513,0.82619
95514,0.0576707
95515,0.241607
95516,0.0151045
95517,0.0263269
95518,0.0645278
95519,0.0193906
95520,0.0241183
95521,0.0635611
95522,0.016614
95523,0.0165284
95524,0.0569273
95525,0.0147193
95526,0.014874
95527,0.0184839
95528,0.0154192
95529,0.026027
95530,0.0220833
95531,0.0585191
95532,0.0145755
95533,0.0152116
95534,0.014865
95535,0.0582774
95536,0.0670504
95537,0.0149617
95538,0.0678516
95539,0.056566
95540,0.0145826
95541,0.0148919
95542,0.0747002
95543,0.0266983
95544,0.025142
95545,0.0148481
95546,0.0248732
95547,0.0166852
95548,0.0572388
95549,0.0147737
95550,0.117389
95551,0.0253684
95552,0.0775573
95553,0.0148933
95554,0.0183978
95555,0.85154
95556,0.0248485
95557,0.0589582
95558,0.0779368
95559,0.0145187
95560,0.0205233
95561,0.0154622
95562,0.055293
95563,0.497876
95564,0.0569175
95565,0.0222261
95566,0.0176034
95567,0.0196615
95568,0.0573416
95569,0.0585095
95570,0.0153652
95571,0.0657871
95572,0.151851
95573,0.0151944
95574,0.0149894
95575,0.0249773
95576,0.0147399
95577,0.0626303
95578,0.0969514
95579,0.0708657
95580,0.069027
95581,0.117905
95582,0.0147366
95583,0.173975
95584,0.0154076
95585,0.0144892
95586,0.0261883
95587,0.0184412
95588,0.0145499
95589,0.0153984
95590,0.0995021
95591,0.0739178
95592,0.0168539
95593,0.015099
95594,0.104495
95595,0.0257573
95596,0.0170728
95597,0.0599143
95598,0.0805731
95599,0.0641673
95600,0.0149629
95601,0.0263167
95602,0.0266867
95603,0.0163783
95604,0.0168864
95605,0.0183141
95606,0.110861
95607,0.0155193
95608,0.0150823
95609,0.732402
95610,0.0148291
95611,0.0149651
95612,0.0563757
95613,0.426554
95614,0.0245983
95615,0.0161987
95616,0.0557858
95617,0.0254861
95618,0.0153082
95619,0.0669728
95620,0.0551536
95621,0.102583
95622,0.061986
95623,0.014493
95624,0.0771665
95625,0.015746
95626,0.104416
95627,0.0169094
95628,0.0145568
95629,0.0158234
95630,0.0156349
95631,0.0575602
95632,0.0155816
95633,0.0675559
95634,0.0251082
95635,0.018856
95636,0.0163813
95637,0.113869
95638,0.0160059
95639,0.0150466
95640,0.0263796
95641,0.0604054
95642,0.181337
95643,0.880677
95644,0.015594
95645,0.014899
95646,0.015826
95647,0.0150815
95648,0.0712711
95649,0.0250936
95650,0.0183012
95651,0.0249153
95652,0.112583
95653,0.0145459
95654,0.0149252
95655,0.155657
95656,0.0565668
95657,0.0636272
95658,0.0145894
95659,0.099217
95660,0.0237826
95661,0.0269674
95662,0.0251157
95663,0.0628504
95664,0.0675856
95665,0.0178076
95666,0.0168707
95667,0.0155857
95668,0.0159139
95669,0.159466
95670,0.0148552
95671,0.0152752
95672,0.127119
95673,0.0156144
95674,0.0157332
95675,0.0163158
95676,0.0586888
95677,0.192218
95678,0.0256553
95679,0.0162808
95680,0.140638
95681,0.0179189
95682,0.103055
95683,0.0248173
95684,0.11856
95685,0.0147642
95686,0.15432
95687,0.0146238
95688,0.0621544
95689,0.0630774
95690,0.069317
95691,0.0171516
95692,0.0579509
95693,0.101893
95694,0.014981
95695,0.0154643
95696,0.131259
95697,0.0779932
95698,0.0641941
95699,0.0144655
95700,0.0543202
95701,0.016524
95702,0.0147049
95703,0.0145935
95704,0.0
95705,0.015166
95706,0.0678898
95707,0.0148688
95708,0.0982191
95709,0.0224618
95710,0.0151397
95711,0.0615172
95712,0.0151256
95713,0.0147751
95714,0.0145886
95715,0.0968034
95716,0.232059
95717,0.0148168
95718,0.0656994
95719,0.0738045
95720,0.0678713
95721,0.014887
95722,0.0150525
95723,0.014696
95724,0.260701
95725,0.0150608
95726,0.0148624
95727,0.0155703
95728,0.0694794
95729,0.0659827
95730,0.02576
95731,0.0161802
95732,0.0949566
95733,0.137575
95734,0.0186946
95735,0.0250392
95736,0.0569376
95737,0.0264312
95738,0.0263954
95739,0.0163817
95740,0.0574924
95741,0.126817
95742,0.878888
95743,0.0145829
95744,0.155364
95745,0.0637012
95746,0.0265338
95747,0.0151156
95748,0.0151074
95749,0.0144966
95750,0.0156776
95751,0.0148576
95752,0.0161217
95753,0.0145872
95754,0.0560627
95755,0.0153561
95756,0.119722
95757,0.105496
95758,0.0283664
95759,0.0159199
95760,0.0559404
95761,0.0560353
95762,0.0146946
95763,0.0971632
95764,0.0175155
95765,0.0151786
95766,0.0569676
95767,0.015148
95768,0.0162427
95769,0.0252329
95770,0.0145386
95771,0.0161917
95772,0.0665657
95773,0.0156607
95774,0.0183345
95775,0.0585439
95776,0.856108
95777,0.0150502
95778,0.0249916
95779,0.193206
95780,0.0147685
95781,0.0260206
95782,0.0150684
95783,0.151191
95784,0.0161305
95785,0.0251503
95786,0.0566028
95787,0.0551548
95788,0.14043
95789,0.0658639
95790,0.0671754
95791,0.106074
95792,0.0992653
95793,0.0173921
95794,0.015006
95795,0.0147762
95796,0.867654
95797,0.0148268
95798,0.0253412
95799,0.0146312
95800,0.0572119
95801,0.0245765
95802,0.0564897
95803,0.102084
95804,0.865643
95805,0.0149459
95806,0.0145633
95807,0.065822
95808,0.0688678
95809,0.0145206
95810,0.0153967
95811,0.187002
95812,0.0158283
95813,0.014849
95814,0.103467
95815,0.0145284
95816,0.014975
95817,0.0244499
95818,0.0150842
95819,0.104118
95820,0.0253002
95821,0.206638
95822,0.484109
95823,0.0994797
95824,0.0145277
95825,0.016205
95826,0.0246225
95827,0.0148279
95828,0.0581151
95829,0.0154224
95830,0.0145677
95831,0.0147724
95832,0.200176
95833,0.024771
95834,0.0145288
95835,0.0587177
95836,0.0155206
95837,0.0147696
95838,0.0574865
95839,0.103182
95840,0.0156793
95841,0.0258211
95842,0.0162341
95843,0.0153226
95844,0.0147597
95845,0.0149265
95846,0.0601644
95847,0.016401
95848,0.014985
95849,0.0181012
95850,0.0188578
95851,0.141695
95852,0.0194438
95853,0.0250799
95854,0.0533533
95855,0.0186369
95856,0.0738256
95857,0.0273584
95858,0.0221622
95859,0.0145177
95860,0.0639416
95861,0.0556164
95862,0.145143
95863,0.0251678
95864,0.014939
95865,0.0149536
95866,0.146724
95867,0.0724171
95868,0.0148153
95869,0.0150432
95870,0.0151118
95871,0.10367
95872,0.0675669
95873,0.0258403
95874,0.0146993
95875,0.108773
95876,0.0253397
95877,0.0254421
95878,0.0564214
95879,0.014763
95880,0.0831898
95881,0.0981789
95882,0.0172439
95883,0.105237
95884,0.0582008
95885,0.117467
95886,0.0154127
95887,0.104048
95888,0.175148
95889,0.0145206
95890,0.113765
95891,0.0786296
95892,0.0166537
95893,0.0556061
95894,0.884829
95895,0.0268601
95896,0.014671
95897,0.0154563
95898,0.0258536
95899,0.0146314
95900,0.0158289
95901,0.112776
95902,0.0156475
95903,0.237678
95904,0.0248279
95905,0.0146252
95906,0.0571368
95907,0.0657729
95908,0.0797872
95909,0.0145344
95910,0.0162548
95911,0.139096
95912,0.0157266
95913,0.014978
95914,0.0290938
95915,0.016129
95916,0.0245502
95917,0.0849236
95918,0.0574456
95919,0.382835
95920,0.015363
95921,0.0261047
95922,0.0158454
95923,0.0145569
95924,0.193159
95925,0.0681253
95926,0.0601323
95927,0.390436
95928,0.0619154
95929,0.071639
95930,0.0254816
95931,0.0251267
95932,0.0254008
95933,0.102486
95934,0.014575
95935,0.0247507
95936,0.0249517
95937,0.015593
95938,0.0614944
95939,0.0182635
95940,0.0148108
95941,0.073503
95942,0.0266795
95943,0.0146905
95944,0.105617
95945,0.0248873
95946,0.138964
95947,0.024881
95948,0.0185177
95949,0.0646148
95950,0.0246818
95951,0.0259552
95952,0.0151779
95953,0.204609
95954,0.0155459
95955,0.0149989
95956,0.10356
95957,0.0159398
95958,0.0151365
95959,0.0248873
95960,0.0249105
95961,0.135274
95962,0.200855
95963,0.139862
95964,0.0700496
95965,0.0281078
95966,0.0498229
95967,0.2167
95968,0.014802
95969,0.0871735
95970,0.0263407
95971,0.0744046
95972,0.0145117
95973,0.0250194
95974,0.0253138
95975,0.890832
95976,0.233891
95977,0.0645897
95978,0.0150282
95979,0.0152726
95980,0.0147346
95981,0.0580649
95982,0.0154074
95983,0.0150298
95984,0.026256
95985,0.0576971
95986,0.0558678
95987,0.0155512
95988,0.0652638
95989,0.059285
95990,0.0689741
95991,0.017132
95992,0.0528246
95993,0.0677045
95994,0.0150744
95995,0.0749141
95996,0.0149757
95997,0.0147388
95998,0.117337
95999,0.0157611
96000,0.0247779
96001,0.0146627
96002,0.0152397
96003,0.0149576
96004,0.0168099
96005,0.0148693
96006,0.0183086
96007,0.0180006
96008,0.0182523
96009,0.103086
96010,0.0145795
96011,0.0643897
96012,0.0596159
96013,0.258427
96014,0.0548451
96015,0.0561709
96016,0.0146167
96017,0.0801143
96018,0.0580609
96019,0.0151396
96020,0.0247244
96021,0.0151686
96022,0.0181085
96023,0.025712
96024,0.0150507
96025,0.015683
96026,0.0146605
96027,0.0250667
96028,0.0149867
96029,0.0149865
96030,0.0156667
96031,0.161756
96032,0.0793468
96033,0.0150363
96034,0.0634263
96035,0.0241531
96036,0.783098
96037,0.116411
96038,0.112521
96039,0.0268657
96040,0.129749
96041,0.0152244
96042,0.014461
96043,0.0158755
96044,0.0154634
96045,0.0160726
96046,0.0260307
96047,0.063174
96048,0.0251661
96049,0.0774862
96050,0.139633
96051,0.0255296
96052,0.0252726
96053,0.109801
96054,0.0253596
96055,0.0602692
96056,0.0244015
96057,0.0183141
96058,0.0145253
96059,0.0145066
96060,0.0145441
96061,0.0175932
96062,0.0151961
96063,0.0147976
96064,0.0736252
96065,0.0158904
96066,0.0144695
96067,0.0657124
96068,0.0156737
96069,0.103302
96070,0.0147931
96071,0.0582374
96072,0.0577667
96073,0.0155549
96074,0.0150191
96075,0.295851
96076,0.160629
96077,0.0246941
96078,0.0561381
96079,0.0573677
96080,0.659241
96081,0.138118
96082,0.0152439
96083,0.0145625
96084,0.0147497
96085,0.851475
96086,0.0261658
96087,0.0187456
96088,0.0154665
96089,0.0566003
96090,0.055686
96091,0.0703317
96092,0.0594852
96093,0.0570389
96094,0.0152054
96095,0.0152129
96096,0.0582319
96097,0.0167652
96098,0.0147849
96099,0.459458
96100,0.0147897
96101,0.0164025
96102,0.741599
96103,0.0173635
96104,0.0145912
96105,0.014547
96106,0.191219
96107,0.0262296
96108,0.180925
96109,0.189438
96110,0.0146088
96111,0.0257435
96112,0.0
96113,0.0160306
96114,0.0190373
96115,0.0146249
96116,0.125427
96117,0.145477
96118,0.0149853
96119,0.829571
96120,0.140605
96121,0.0158409
96122,0.0149248
96123,0.0188586
96124,0.0889406
96125,0.0158062
96126,0.0
96127,0.14496
96128,0.0584543
96129,0.0146825
96130,0.0778595
96131,0.0597088
96132,0.0245017
96133,0.015039
96134,0.0160948
96135,0.0147488
96136,0.0982026
96137,0.0154982
96138,0.0187236
96139,0.0159179
96140,0.145601
96141,0.0149733
96142,0.0148564
96143,0.0667415
96144,0.0149972
96145,0.0261078
96146,0.0162412
96147,0.0148011
96148,0.193784
96149,0.111759
96150,0.0570532
96151,0.143907
96152,0.0651537
96153,0.0263384
96154,0.0145125
96155,0.063875
96156,0.105089
96157,0.0151845
96158,0.0147761
96159,0.0576522
96160,0.01601
96161,0.0256278
96162,0.0559491
96163,0.0569298
96164,0.13904
96165,0.0145029
96166,0.17724
96167,0.0149017
96168,0.197467
96169,0.0149884
96170,0.0156801
96171,0.0148543
96172,0.0245438
96173,0.0745339
96174,0.014986
96175,0.0147772
96176,0.0799544
96177,0.0774944
96178,0.104825
96179,0.0166439
96180,0.173443
96181,0.0247289
96182,0.0145705
96183,0.0661986
96184,0.0187789
96185,0.120062
96186,0.104849
96187,0.0587821
96188,0.0160452
96189,0.874996
96190,0.02663
96191,0.0145071
96192,0.0145121
96193,0.0230955
96194,0.0285629
96195,0.019361
96196,0.0146828
96197,0.0748807
96198,0.781333
96199,0.0627034
96200,0.0146793
96201,0.0191731
96202,0.0147967
96203,0.0151651
96204,0.0647276
96205,0.0163242
96206,0.104943
96207,0.0167173
96208,0.0152003
96209,0.795714
96210,0.0147096
96211,0.104316
96212,0.0254128
96213,0.143962
96214,0.0232802
96215,0.0150353
96216,0.0560515
96217,0.0150214
96218,0.0241871
96219,0.0145462
96220,0.0158151
96221,0.105451
96222,0.0568785
96223,0.81991
96224,0.111896
96225,0.0324529
96226,0.0570163
96227,0.749494
96228,0.0658785
96229,0.0649935
96230,0.117114
96231,0.748872
96232,0.0149647
96233,0.21162
96234,0.0196605
96235,0.0639338
96236,0.0583062
96237,0.0153896
96238,0.0150045
96239,0.0147432
96240,0.0268689
96241,0.0983282
96242,0.0146217
96243,0.0578452
96244,0.121097
96245,0.0184779
96246,0.0261029
96247,0.102438
96248,0.171725
96249,0.0146201
96250,0.0243151
96251,0.018448
96252,0.0151394
96253,0.0661678
96254,0.034066
96255,0.0150765
96256,0.0995912
96257,0.492886
96258,0.0172455
96259,0.0165223
96260,0.0148103
96261,0.0584843
96262,0.109006
96263,0.0266939
96264,0.0616304
96265,0.0253048
96266,0.0566048
96267,0.0151828
96268,0.0267513
96269,0.0254017
96270,0.0695386
96271,0.0252543
96272,0.0167732
96273,0.0181686
96274,0.0278054
96275,0.0145094
96276,0.0145427
96277,0.0166885
96278,0.0161337
96279,0.872979
96280,0.0155975
96281,0.0151478
96282,0.181886
96283,0.0663189
96284,0.056419
96285,0.0684926
96286,0.0236727
96287,0.0264324
96288,0.0155319
96289,0.0188842
96290,0.0695156
96291,0.0258717
96292,0.0167419
96293,0.0269365
96294,0.0176506
96295,0.0585382
96296,0.0757423
96297,0.0149056
96298,0.0165328
96299,0.0160927
96300,0.0144693
96301,0.0257653
96302,0.116927
96303,0.0148296
96304,0.0146939
96305,0.0556096
96306,0.144551
96307,0.112934
96308,0.0170777
96309,0.0145759
96310,0.0149403
96311,0.0146258
96312,0.0153196
96313,0.015657
96314,0.11074
96315,0.0146247
96316,0.0148171
96317,0.0149765
96318,0.0146294
96319,0.025018
96320,0.0726867
96321,0.0245882
96322,0.0154115
96323,0.0152518
96324,0.114086
96325,0.0163461
96326,0.0686086
96327,0.0152326
96328,0.10491
96329,0.104663
96330,0.0147542
96331,0.0570131
96332,0.0158861
96333,0.0147432
96334,0.051247
96335,0.0148622
96336,0.0178039
96337,0.014633
96338,0.0176495
96339,0.25736
96340,0.0146929
96341,0.0221551
96342,0.0155464
96343,0.0269074
96344,0.0650837
96345,0.0576919
96346,0.0249228
96347,0.0160992
96348,0.0276734
96349,0.056637
96350,0.0190322
96351,0.0693932
96352,0.0579742
96353,0.34048
96354,0.0177531
96355,0.0163158
96356,0.0160037
96357,0.0269834
96358,0.014886
96359,0.0147027
96360,0.0276899
96361,0.0155074
96362,0.0171023
96363,0.0276784
96364,0.0150101
96365,0.0160806
96366,0.0295084
96367,0.0676242
96368,0.0288276
96369,0.130816
96370,0.800139
96371,0.0162505
96372,0.0281422
96373,0.0159027
96374,0.0146342
96375,0.0572154
96376,0.0146293
96377,0.0642402
96378,0.0583532
96379,0.0571037
96380,0.733532
96381,0.105243
96382,0.0643411
96383,0.0155105
96384,0.0146527
96385,0.104382
96386,0.0165808
96387,0.0289105
96388,0.103675
96389,0.014917
96390,0.0146878
96391,0.0153525
96392,0.0150154
96393,0.0185282
96394,0.0293775
96395,0.0250256
96396,0.0244399
96397,0.0145141
96398,0.0627519
96399,0.0801251
96400,0.250826
96401,0.0559357
96402,0.015383
96403,0.113472
96404,0.81089
96405,0.0574725
96406,0.0253612
96407,0.0663219
96408,0.136399
96409,0.014823
96410,0.014518
96411,0.0175725
96412,0.0156424
96413,0.0160808
96414,0.0150901
96415,0.378272
96416,0.0167723
96417,0.507234
96418,0.244612
96419,0.0144834
96420,0.0147964
96421,0.0146962
96422,0.0154197
96423,0.0631721
96424,0.0248599
96425,0.0244988
96426,0.0672718
96427,0.0150865
96428,0.146403
96429,0.0597932
96430,0.0648883
96431,0.144047
96432,0.0762972
96433,0.0641147
96434,0.0152021
96435,0.0145612
96436,0.104982
96437,0.0842736
96438,0.263926
96439,0.0999627
96440,0.0256187
96441,0.18179
96442,0.0750141
96443,0.0253132
96444,0.0156226
96445,0.0150938
96446,0.0257019
96447,0.0146373
96448,0.142626
96449,0.102534
96450,0.116539
96451,0.0145191
96452,0.0146471
96453,0.0180963
96454,0.0263837
96455,0.0159813
96456,0.0642674
96457,0.0245647
96458,0.761406
96459,0.0144664
96460,0.0163426
96461,0.0170562
96462,0.0273713
96463,0.0555013
96464,0.0156167
96465,0.0760416
96466,0.0253808
96467,0.014507
96468,0.0148326
96469,0.179765
96470,0.0151704
96471,0.0565316
96472,0.0592926
96473,0.0179292
96474,0.0574215
96475,0.0144611
96476,0.0156133
96477,0.0155436
96478,0.0247214
96479,0.0243838
96480,0.0723983
96481,0.0147461
96482,0.014747
96483,0.0168567
96484,0.0154802
96485,0.79492
96486,0.015332
96487,0.0145216
96488,0.025514
96489,0.138303
96490,0.0146141
96491,0.0148209
96492,0.097646
96493,0.0159145
96494,0.258465
96495,0.0574863
96496,0.0151497
96497,0.0271177
96498,0.0262018
96499,0.0144566
96500,0.0249687
96501,0.0648017
96502,0.108393
96503,0.0151401
96504,0.0146536
96505,0.348798
96506,0.0323258
96507,0.0152666
96508,0.828873
96509,0.0145363
96510,0.0148547
96511,0.178881
96512,0.286974
96513,0.16027
96514,0.586885
96515,0.014541
96516,0.0255571
96517,0.427713
96518,0.0267716
96519,0.0533746
96520,0.0162414
96521,0.014891
96522,0.0738929
96523,0.0150324
96524,0.133518
96525,0.0150278
96526,0.0975132
96527,0.0271909
96528,0.102734
96529,0.126395
96530,0.0555029
96531,0.0253071
96532,0.0145057
96533,0.103189
96534,0.387071
96535,0.0204045
96536,0.0162045
96537,0.31003
96538,0.0601914
96539,0.0191349
96540,0.0265298
96541,0.097142
96542,0.057833
96543,0.0159137
96544,0.232675
96545,0.0145876
96546,0.0181574
96547,0.0249043
96548,0.0228028
96549,0.0150317
96550,0.109254
96551,0.143702
96552,0.0163392
96553,0.0597083
96554,0.0253559
96555,0.0148884
96556,0.016313
96557,0.0150958
96558,0.0174
96559,0.015454
96560,0.0155062
96561,0.154861
96562,0.0558559
96563,0.0168897
96564,0.0288536
96565,0.0162066
96566,0.0589514
96567,0.0149431
96568,0.759749
96569,0.0293214
96570,0.0570742
96571,0.0157209
96572,0.015659
96573,0.0248483
96574,0.0251556
96575,0.0178236
96576,0.0148238
96577,0.0240033
96578,0.0147387
96579,0.0145708
96580,0.069001
96581,0.0558089
96582,0.0530874
96583,0.0183929
96584,0.0145092
96585,0.072357
96586,0.0156401
96587,0.0721686
96588,0.13992
96589,0.0262758
96590,0.025686
96591,0.0145608
96592,0.0255807
96593,0.0248457
96594,0.13382
96595,0.0147883
96596,0.015336
96597,0.0156858
96598,0.0916012
96599,0.0162585
96600,0.40122
96601,0.014925
96602,0.0570575
96603,0.0182302
96604,0.0550141
96605,0.01683
96606,0.0654223
96607,0.0253412
96608,0.141531
96609,0.0151687
96610,0.170064
96611,0.0186138
96612,0.0565207
96613,0.0149141
96614,0.104478
96615,0.0740305
96616,0.0158101
96617,0.0569564
96618,0.0175935
96619,0.160867
96620,0.855891
96621,0.0977231
96622,0.158344
96623,0.0774241
96624,0.0154843
96625,0.0145246
96626,0.0146772
96627,0.0222
96628,0.0149615
96629,0.0146376
96630,0.0624902
96631,0.178968
96632,0.0677339
96633,0.0162998
96634,0.0154878
96635,0.0952676
96636,0.165195
96637,0.1064
96638,0.0255332
96639,0.0147693
96640,0.0178348
96641,0.0258302
96642,0.0154405
96643,0.0565568
96644,0.0147791
96645,0.0172379
96646,0.0989679
96647,0.0560767
96648,0.132114
96649,0.0148175
96650,0.0254176
96651,0.0148261
96652,0.0147828
96653,0.0149901
96654,0.0642513
96655,0.0577478
96656,0.0187209
96657,0.0148607
96658,0.0243304
96659,0.0158906
96660,0.139531
96661,0.398901
96662,0.0663701
96663,0.143681
96664,0.146179
96665,0.343914
96666,0.0580795
96667,0.0574705
96668,0.0680146
96669,0.882818
96670,0.016579
96671,0.0177071
96672,0.0144905
96673,0.0655766
96674,0.0282276
96675,0.025266
96676,0.014623
96677,0.0624566
96678,0.105302
96679,0.0172414
96680,0.0642453
96681,0.0175225
96682,0.105549
96683,0.0659538
96684,0.87302
96685,0.0231112
96686,0.0658847
96687,0.0621522
96688,0.0186015
96689,0.0755725
96690,0.0247839
96691,0.0183808
96692,0.0160268
96693,0.0161658
96694,0.0167282
96695,0.0697544
96696,0.0149087
96697,0.0723154
96698,0.0694467
96699,0.0253585
96700,0.140183
96701,0.0256794
96702,0.0655341
96703,0.0153822
96704,0.0152084
96705,0.0776891
96706,0.0789656
96707,0.164817
96708,0.0244301
96709,0.142502
96710,0.0204274
96711,0.0574519
96712,0.0155823
96713,0.0566067
96714,0.0334921
96715,0.0730782
96716,0.0639075
96717,0.0157664
96718,0.100332
96719,0.0251836
96720,0.0153033
96721,0.0681994
96722,0.0145082
96723,0.0152208
96724,0.0199398
96725,0.0744182
96726,0.0146437
96727,0.0248183
96728,0.0250131
96729,0.0145302
96730,0.0206883
96731,0.0249931
96732,0.065277
96733,0.0244572
96734,0.0251087
96735,0.0179405
96736,0.0156268
96737,0.0797418
96738,0.014622
96739,0.0684295
96740,0.0267285
96741,0.0184422
96742,0.054385
96743,0.877656
96744,0.0254277
96745,0.0656932
96746,0.0149495
96747,0.0575627
96748,0.0612362
96749,0.0990339
96750,0.0750868
96751,0.142971
96752,0.163177
96753,0.0836807
96754,0.0570801
96755,0.0580489
96756,0.0147453
96757,0.0158918
96758,0.123557
96759,0.543072
96760,0.0255203
96761,0.066317
96762,0.0262855
96763,0.0779895
96764,0.0659382
96765,0.0582788
96766,0.0263833
96767,0.0253849
96768,0.0168653
96769,0.0889535
96770,0.264012
96771,0.0175271
96772,0.0664539
96773,0.138381
96774,0.869983
96775,0.0145226
96776,0.123178
96777,0.0580419
96778,0.0148598
96779,0.0249414
96780,0.099217
96781,0.0149899
96782,0.0703143
96783,0.0766949
96784,0.0254103
96785,0.0256471
96786,0.0148244
96787,0.0579798
96788,0.0253083
96789,0.0155565
96790,0.0251
96791,0.0249869
96792,0.0956603
96793,0.0156409
96794,0.130056
96795,0.0145663
96796,0.015112
96797,0.0145773
96798,0.0146781
96799,0.0145833
96800,0.0146431
96801,0.0652275
96802,0.0261621
96803,0.0151227
96804,0.0145924
96805,0.0149392
96806,0.10292
96807,0.0703467
96808,0.064726
96809,0.46107
96810,0.0148415
96811,0.0572008
96812,0.0313805
96813,0.192849
96814,0.0254708
96815,0.0249996
96816,0.0285187
96817,0.114107
96818,0.138516
96819,0.0145223
96820,0.0573858
96821,0.014953
96822,0.057115
96823,0.0157429
96824,0.810297
96825,0.138219
96826,0.0153519
96827,0.0160554
96828,0.0158159
96829,0.02609
96830,0.0986621
96831,0.0265193
96832,0.750249
96833,0.0148933
96834,0.343206
96835,0.0
96836,0.104141
96837,0.0587325
96838,0.0673191
96839,0.0261799
96840,0.162098
96841,0.0144753
96842,0.0155184
96843,0.0257853
96844,0.0569398
96845,0.0240302
96846,0.0567598
96847,0.0148378
96848,0.0268286
96849,0.0180547
96850,0.01456
96851,0.0637206
96852,0.159677
96853,0.0825081
96854,0.0585936
96855,0.217922
96856,0.0158246
96857,0.0266601
96858,0.0145475
96859,0.0661164
96860,0.0151663
96861,0.0679733
96862,0.0147778
96863,0.0150162
96864,0.014723
96865,0.0586902
96866,0.0160668
96867,0.019259
96868,0.886699
96869,0.0566228
96870,0.271157
96871,0.111211
96872,0.0577131
96873,0.0581338
96874,0.0572317
96875,0.0241884
96876,0.017281
96877,0.014923
96878,0.0584785
96879,0.0565825
96880,0.0252465
96881,0.0148985
96882,0.0622829
96883,0.0148829
96884,0.0716474
96885,0.130856
96886,0.0781287
96887,0.0251761
96888,0.0155859
96889,0.112352
96890,0.0562152
96891,0.0590088
96892,0.0148208
96893,0.0148532
96894,0.102289
96895,0.0163583
96896,0.0146087
96897,0.0982548
96898,0.0151399
96899,0.0145133
96900,0.0291307
96901,0.0152235
96902,0.0266325
96903,0.148277
96904,0.0262531
96905,0.0147341
96906,0.0259951
96907,0.0149065
96908,0.0262184
96909,0.0986494
96910,0.0148415
96911,0.0656206
96912,0.0678731
96913,0.0159778
96914,0.0552825
96915,0.0572041
96916,0.0151895
96917,0.0160724
96918,0.0166497
96919,0.0567821
96920,0.0240975
96921,0.0149502
96922,0.0186136
96923,0.10324
96924,0.0557863
96925,0.0146812
96926,0.0182408
96927,0.0145254
96928,0.808055
96929,0.0149
96930,0.18824
96931,0.0145007
96932,0.0578895
96933,0.0175143
96934,0.142167
96935,0.058079
96936,0.0153898
96937,0.0163812
96938,0.876569
96939,0.119453
