particle,length
52306,0.218674
52307,0.0558927
52308,0.11392
52309,0.0148081
52310,0.0608137
52311,0.0168523
52312,0.0164075
52313,0.0147695
52314,0.0147077
52315,0.144671
52316,0.344165
52317,0.0160662
52318,0.0146827
52319,0.0271707
52320,0.637976
52321,0.054353
52322,0.0561169
52323,0.0162623
52324,0.0145292
52325,0.0145299
52326,0.0236771
52327,0.0149073
52328,0.0148286
52329,0.108972
52330,0.0245341
52331,0.0155039
52332,0.183484
52333,0.115669
52334,0.0193964
52335,0.0161185
52336,0.0153863
52337,0.214963
52338,0.0149677
52339,0.0160499
52340,0.0729303
52341,0.0547888
52342,0.0154118
52343,0.060267
52344,0.0998619
52345,0.0151791
52346,0.0157063
52347,0.016984
52348,0.0299062
52349,0.176053
52350,0.0570573
52351,0.0146126
52352,0.0145287
52353,0.0588971
52354,0.0161674
52355,0.0146471
52356,0.0724554
52357,0.014499
52358,0.113276
52359,0.0168003
52360,0.026461
52361,0.0148049
52362,0.0146631
52363,0.0638227
52364,0.0246703
52365,0.0159189
52366,0.0149749
52367,0.0152006
52368,0.0146593
52369,0.0150975
52370,0.104653
52371,0.107935
52372,0.0145038
52373,0.0158083
52374,0.0153035
52375,0.0158158
52376,0.0152602
52377,0.0155794
52378,0.0240397
52379,0.0147773
52380,0.026708
52381,0.0380665
52382,0.0259272
52383,0.014749
52384,0.014859
52385,0.0279412
52386,0.0690271
52387,0.0966702
52388,0.0933501
52389,0.0721734
52390,0.0154927
52391,0.024999
52392,0.015441
52393,0.0150722
52394,0.0146005
52395,0.0554576
52396,0.073772
52397,0.0156461
52398,0.0165553
52399,0.0165744
52400,0.053404
52401,0.0156334
52402,0.0144825
52403,0.014922
52404,0.0144734
52405,0.0187041
52406,0.0161084
52407,0.0161225
52408,0.055718
52409,0.0146158
52410,0.0722472
52411,0.0208543
52412,0.0148658
52413,0.0543028
52414,0.0153045
52415,0.0162957
52416,0.113275
52417,0.0204824
52418,0.0646499
52419,0.0150952
52420,0.0156676
52421,0.259397
52422,0.177857
52423,0.0563574
52424,0.0977066
52425,0.0571396
52426,0.0146059
52427,0.014595
52428,0.0210397
52429,0.0155127
52430,0.0633292
52431,0.0148261
52432,0.0171476
52433,0.0147246
52434,0.0145594
52435,0.0147803
52436,0.182827
52437,0.0161287
52438,0.0704758
52439,0.109588
52440,0.0574582
52441,0.0152495
52442,0.114707
52443,0.0154469
52444,0.0169369
52445,0.0147759
52446,0.0145785
52447,0.175347
52448,0.100667
52449,0.014573
52450,0.289472
52451,0.0947766
52452,0.015357
52453,0.015454
52454,0.126125
52455,0.0150655
52456,0.108956
52457,0.0145522
52458,0.0148273
52459,0.141394
52460,0.0168304
52461,0.0676551
52462,0.0170334
52463,0.023155
52464,0.0148982
52465,0.0169977
52466,0.0153868
52467,0.112372
52468,0.0763373
52469,0.0146982
52470,0.0164217
52471,0.0256876
52472,0.0158768
52473,0.060234
52474,0.0568471
52475,0.107836
52476,0.0146975
52477,0.07158
52478,0.163232
52479,0.0155384
52480,0.0293305
52481,0.0149304
52482,0.0249725
52483,0.0145014
52484,0.0252394
52485,0.014944
52486,0.0170488
52487,0.0151862
52488,0.0160762
52489,0.0145035
52490,0.014518
52491,0.0146349
52492,0.0152315
52493,0.0164521
52494,0.0688924
52495,0.0146852
52496,0.0156038
52497,0.0153992
52498,0.014659
52499,0.0147769
52500,0.0165736
52501,0.096077
52502,0.0146659
52503,0.103312
52504,0.2032
52505,0.0167469
52506,0.0157387
52507,0.0152626
52508,0.058418
52509,0.0168767
52510,0.0162097
52511,0.0206053
52512,0.0158747
52513,0.119189
52514,0.0233343
52515,0.0157679
52516,0.0652507
52517,0.0144971
52518,0.0159656
52519,0.0593534
52520,0.183027
52521,0.024507
52522,0.176943
52523,0.0154107
52524,0.0148972
52525,0.0154816
52526,0.0156558
52527,0.0145233
52528,0.0146295
52529,0.0145707
52530,0.0710421
52531,0.0572845
52532,0.0240802
52533,0.0146172
52534,0.0151333
52535,0.0145395
52536,0.039002
52537,0.0605439
52538,0.01614
52539,0.024333
52540,0.0554501
52541,0.0152411
52542,0.0153818
52543,0.0159327
52544,0.014536
52545,0.0580426
52546,0.168099
52547,0.0156483
52548,0.0159161
52549,0.231703
52550,0.0950694
52551,0.0427649
52552,0.0162901
52553,0.137471
52554,0.015005
52555,0.0145341
52556,0.135685
52557,0.0286955
52558,0.0145431
52559,0.0248008
52560,0.107655
52561,0.0153644
52562,0.0150116
52563,0.0536528
52564,0.151353
52565,0.0157424
52566,0.014936
52567,0.00598022
52568,0.0161463
52569,0.0977598
52570,0.0162523
52571,0.0149349
52572,0.0149698
52573,0.149062
52574,0.0149778
52575,0.0149675
52576,0.014625
52577,0.0147229
52578,0.0152051
52579,0.0145189
52580,0.0163812
52581,0.0162083
52582,0.0158806
52583,0.024685
52584,0.0145256
52585,0.0267619
52586,0.0160474
52587,0.111098
52588,0.0144944
52589,0.0164843
52590,0.21511
52591,0.0599286
52592,0.0147225
52593,0.05666
52594,0.0147968
52595,0.101142
52596,0.0151351
52597,0.0153114
52598,0.015003
52599,0.185937
52600,0.0602931
52601,0.0161038
52602,0.0149124
52603,0.0145652
52604,0.0993353
52605,0.0568197
52606,0.0150575
52607,0.0147724
52608,0.0168374
52609,0.0146224
52610,0.0148264
52611,0.0161748
52612,0.0156234
52613,0.0563414
52614,0.107542
52615,0.0145515
52616,0.0146568
52617,0.0151624
52618,0.0148574
52619,0.227837
52620,0.0153415
52621,0.0151338
52622,0.064153
52623,0.0224255
52624,0.0248647
52625,0.0590829
52626,0.0146096
52627,0.016018
52628,0.0954171
52629,0.0577474
52630,0.0147782
52631,0.0666353
52632,0.106894
52633,0.0148385
52634,0.0163257
52635,0.0161217
52636,0.0148159
52637,0.0150369
52638,0.0568917
52639,0.0148277
52640,0.0632301
52641,0.0153384
52642,0.0950102
52643,0.014462
52644,0.094811
52645,0.0248016
52646,0.0153951
52647,0.173479
52648,0.432997
52649,0.0144752
52650,0.015519
52651,0.015743
52652,0.0146955
52653,0.0175463
52654,0.0146333
52655,0.0174294
52656,0.0158975
52657,0.111389
52658,0.0202404
52659,0.0158492
52660,0.033033
52661,0.0175486
52662,0.0146307
52663,0.056901
52664,0.0242744
52665,0.0766326
52666,0.632507
52667,0.0148258
52668,0.0145604
52669,0.0155544
52670,0.261874
52671,0.0643549
52672,0.0153
52673,0.132932
52674,0.0149343
52675,0.0607487
52676,0.0146028
52677,0.0153992
52678,0.02656
52679,0.0145451
52680,0.0154984
52681,0.0148071
52682,0.0240038
52683,0.0154563
52684,0.014483
52685,0.0151117
52686,0.0654686
52687,0.184672
52688,0.107316
52689,0.0379681
52690,0.0146283
52691,0.226655
52692,0.106108
52693,0.015446
52694,0.0144841
52695,0.0150642
52696,0.0147388
52697,0.0146591
52698,0.0221676
52699,0.0148261
52700,0.0157082
52701,0.0544635
52702,0.0152928
52703,0.0570251
52704,0.0973398
52705,0.015949
52706,0.0242673
52707,0.0150096
52708,0.0145158
52709,0.0949455
52710,0.0583284
52711,0.115619
52712,0.0148064
52713,0.0184046
52714,0.0146003
52715,0.146399
52716,0.0279188
52717,0.0149036
52718,0.0543149
52719,0.140398
52720,0.295842
52721,0.106523
52722,0.0145002
52723,0.224252
52724,0.0695902
52725,0.0941648
52726,0.0177108
52727,0.0145105
52728,0.0148339
52729,0.0300295
52730,0.103778
52731,0.0159628
52732,0.0154644
52733,0.0147483
52734,0.015555
52735,0.0213573
52736,0.0249093
52737,0.015014
52738,0.202266
52739,0.0155732
52740,0.0146025
52741,0.0153318
52742,0.0153091
52743,0.0155025
52744,0.0160065
52745,0.169462
52746,0.0145383
52747,0.0150863
52748,0.0147607
52749,0.0275334
52750,0.0244682
52751,0.0281403
52752,0.0152652
52753,0.0146168
52754,0.0597381
52755,0.0150246
52756,0.0163442
52757,0.0274291
52758,0.0964174
52759,0.0816303
52760,0.0159507
52761,0.02799
52762,0.0145432
52763,0.0163783
52764,0.0561768
52765,0.016724
52766,0.0146351
52767,0.0160332
52768,0.015194
52769,0.0149149
52770,0.0577082
52771,0.0145656
52772,0.02195
52773,0.0145277
52774,0.0152077
52775,0.0559954
52776,0.014483
52777,0.0155259
52778,0.0715092
52779,0.0632662
52780,0.0182117
52781,0.207194
52782,0.0146037
52783,0.0146777
52784,0.0145227
52785,0.014736
52786,0.0148356
52787,0.123858
52788,0.0150602
52789,0.0185796
52790,0.0144797
52791,0.01599
52792,0.272667
52793,0.014636
52794,0.0156325
52795,0.014918
52796,0.168516
52797,0.0155649
52798,0.014982
52799,0.0146108
52800,0.0294706
52801,0.0936737
52802,0.0571475
52803,0.0145609
52804,0.014914
52805,0.0149216
52806,0.0608019
52807,0.0241513
52808,0.0650504
52809,0.0576516
52810,0.11371
52811,0.0177736
52812,0.0148766
52813,0.096032
52814,0.0151486
52815,0.0720655
52816,0.0153896
52817,0.0559378
52818,0.0649399
52819,0.0148478
52820,0.0146498
52821,0.0590046
52822,0.0161916
52823,0.037364
52824,0.333632
52825,0.015581
52826,0.0149796
52827,0.014963
52828,0.0148696
52829,0.0146621
52830,0.263
52831,0.364372
52832,0.0994686
52833,0.106095
52834,0.0168422
52835,0.0202846
52836,0.0147206
52837,0.0148085
52838,0.024586
52839,0.097872
52840,0.014508
52841,0.0146964
52842,0.0167595
52843,0.0145169
52844,0.176639
52845,0.0667016
52846,0.0163977
52847,0.0151373
52848,0.0154705
52849,0.0148071
52850,0.0626124
52851,0.0146339
52852,0.141029
52853,0.0147794
52854,0.0547964
52855,0.140151
52856,0.0145104
52857,0.0147725
52858,0.0149527
52859,0.0554837
52860,0.294789
52861,0.0149388
52862,0.0245355
52863,0.0246224
52864,0.0830103
52865,0.0248415
52866,0.118977
52867,0.137595
52868,0.0147271
52869,0.0178911
52870,0.0152963
52871,0.251475
52872,0.0147344
52873,0.0144719
52874,0.0146623
52875,0.0537881
52876,0.117654
52877,0.108185
52878,0.165799
52879,0.0148117
52880,0.0148586
52881,0.0151585
52882,0.0159395
52883,0.0146509
52884,0.0978615
52885,0.0153863
52886,0.0158663
52887,0.0797483
52888,0.0146437
52889,0.0654379
52890,0.0581305
52891,0.0692914
52892,0.0145102
52893,0.170574
52894,0.014571
52895,0.0190632
52896,0.0199359
52897,0.150654
52898,0.0153317
52899,0.0151767
52900,0.0242059
52901,0.0148792
52902,0.0943653
52903,0.056206
52904,0.147748
52905,0.0690149
52906,0.0323724
52907,0.0156507
52908,0.0146549
52909,0.0534326
52910,0.0145951
52911,0.0203557
52912,0.0147101
52913,0.055192
52914,0.0144918
52915,0.0344551
52916,0.0164018
52917,0.0694535
52918,0.0167423
52919,0.0147761
52920,0.0577511
52921,0.015008
52922,0.0162955
52923,0.104388
52924,0.081167
52925,0.10461
52926,0.0157417
52927,0.0151771
52928,0.0159059
52929,0.0244728
52930,0.014977
52931,0.0158307
52932,0.0148431
52933,0.0301952
52934,0.0532869
52935,0.0227199
52936,0.0146223
52937,0.0587985
52938,0.0173512
52939,0.0239535
52940,0.0581459
52941,0.0160462
52942,0.162484
52943,0.0147274
52944,0.0230455
52945,0.0248234
52946,0.106527
52947,0.0168045
52948,0.0169081
52949,0.0146777
52950,0.136998
52951,0.0247661
52952,0.0146297
52953,0.0158667
52954,0.0572542
52955,0.0157499
52956,0.0146515
52957,0.0149156
52958,0.0174019
52959,0.0147262
52960,0.0171479
52961,0.0153259
52962,0.015629
52963,0.0150418
52964,0.0152353
52965,0.186982
52966,0.138798
52967,0.0144838
52968,0.0550285
52969,0.0656309
52970,0.0603241
52971,0.0150144
52972,0.100784
52973,0.0144816
52974,0.0157371
52975,0.0244273
52976,0.0653782
52977,0.0248149
52978,0.0145701
52979,0.0189908
52980,0.0174057
52981,0.0149814
52982,0.0154524
52983,0.0164488
52984,0.0163126
52985,0.0149603
52986,0.0146592
52987,0.0568861
52988,0.123742
52989,0.0551804
52990,0.0604424
52991,0.0147709
52992,0.0150677
52993,0.0150834
52994,0.0310132
52995,0.0146083
52996,0.0147458
52997,0.0157305
52998,0.0147094
52999,0.0169475
53000,0.0148175
53001,0.0147744
53002,0.148109
53003,0.0147155
53004,0.0566416
53005,0.0190427
53006,0.0159521
53007,0.015171
53008,0.115419
53009,0.0145543
53010,0.0178025
53011,0.108533
53012,0.0146615
53013,0.0146971
53014,0.056205
53015,0.0167326
53016,0.0158044
53017,0.0173312
53018,0.0595038
53019,0.0153386
53020,0.0147084
53021,0.0736437
53022,0.0147732
53023,0.0536508
53024,0.0545018
53025,0.0144712
53026,0.0163638
53027,0.0583635
53028,1.01018
53029,0.296473
53030,0.0253431
53031,0.0288329
53032,0.0958548
53033,0.0640841
53034,0.0144638
53035,0.0145621
53036,0.0145308
53037,0.105904
53038,0.0162134
53039,0.015382
53040,0.0165031
53041,0.0179155
53042,0.291761
53043,0.0145776
53044,0.0177546
53045,0.0149016
53046,0.476207
53047,0.14975
53048,0.237509
53049,0.0147616
53050,0.023517
53051,0.0145363
53052,0.0148155
53053,0.0155657
53054,0.0149276
53055,0.0145654
53056,0.106988
53057,0.133707
53058,0.0162813
53059,0.0144915
53060,0.100897
53061,0.0145432
53062,0.105954
53063,0.0162448
53064,0.0173549
53065,0.0145885
53066,0.0549169
53067,0.0165618
53068,0.0156357
53069,0.106557
53070,0.0154584
53071,0.0554484
53072,0.072348
53073,0.0280756
53074,0.0149942
53075,0.0162198
53076,0.0566344
53077,0.0155575
53078,0.188745
53079,0.112733
53080,0.0266779
53081,0.0565569
53082,0.0153418
53083,0.0153281
53084,0.0573861
53085,0.0149409
53086,0.0145321
53087,0.0165846
53088,0.0146881
53089,0.0150402
53090,0.0253183
53091,0.0152735
53092,0.0814731
53093,0.026827
53094,0.103399
53095,0.224662
53096,0.0145829
53097,0.0154025
53098,0.0554733
53099,0.0146028
53100,0.0152158
53101,0.0155022
53102,0.014638
53103,0.0151508
53104,0.0149111
53105,0.0235088
53106,0.104107
53107,0.0158532
53108,0.0159123
53109,0.0150553
53110,0.103614
53111,0.0146002
53112,0.0700227
53113,0.0150912
53114,0.0246967
53115,0.0565517
53116,0.0146599
53117,0.0286346
53118,0.0162542
53119,0.0147534
53120,0.158631
53121,0.0552924
53122,0.0611807
53123,0.0145875
53124,0.106976
53125,0.141483
53126,0.0548009
53127,0.0145637
53128,0.0577771
53129,0.0152153
53130,0.0961585
53131,0.014582
53132,0.0145558
53133,0.0160399
53134,0.151214
53135,0.0151368
53136,0.0198689
53137,0.0208868
53138,0.0166446
53139,0.0148022
53140,0.0145977
53141,0.070109
53142,0.0148911
53143,0.0146167
53144,0.0155286
53145,0.0157638
53146,0.0170048
53147,0.0156376
53148,0.0552536
53149,0.0243463
53150,0.0274396
53151,0.0146533
53152,0.0159191
53153,0.0158036
53154,0.0146281
53155,0.0762252
53156,0.144958
53157,0.0144774
53158,0.0597425
53159,0.0146127
53160,0.01463
53161,0.0651883
53162,0.059432
53163,0.0148153
53164,0.0151377
53165,0.0151738
53166,0.0146388
53167,0.0152491
53168,0.0551677
53169,0.0157057
53170,0.310961
53171,0.0155457
53172,0.0252476
53173,0.0146497
53174,0.0161528
53175,0.0150166
53176,0.0573634
53177,0.0164856
53178,0.0150506
53179,0.0149114
53180,0.0825566
53181,0.178133
53182,0.0274627
53183,0.0159791
53184,0.0152604
53185,0.0176761
53186,0.0158546
53187,0.292242
53188,0.0145464
53189,0.0577994
53190,0.0556449
53191,0.134445
53192,0.0185711
53193,0.0168698
53194,0.015133
53195,0.0663993
53196,0.0184059
53197,0.0171788
53198,0.229782
53199,0.0149779
53200,0.0148039
53201,0.0147178
53202,0.0530796
53203,0.0682246
53204,0.0957061
53205,0.107071
53206,0.0152247
53207,0.0148119
53208,0.0570823
53209,0.0160739
53210,0.197964
53211,0.0149429
53212,0.0167133
53213,0.0563936
53214,0.139683
53215,0.0192504
53216,0.058325
53217,0.0148718
53218,0.0159448
53219,0.0152664
53220,0.0537713
53221,0.102056
53222,0.0519726
53223,0.0162368
53224,0.138701
53225,0.018195
53226,0.014916
53227,0.0235587
53228,0.0145999
53229,0.0146537
53230,0.0152315
53231,0.0165695
53232,0.0248415
53233,0.0157131
53234,0.0150827
53235,0.0153346
53236,0.0149418
53237,0.0569998
53238,0.0145106
53239,0.0601656
53240,0.0159695
53241,0.1112
53242,0.0750696
53243,0.0152265
53244,0.0888298
53245,0.0329493
53246,0.0162548
53247,0.0243514
53248,0.0765993
53249,0.0244896
53250,0.0124444
53251,0.134812
53252,0.0145865
53253,0.0380831
53254,0.0572351
53255,0.0249883
53256,0.0538892
53257,0.105101
53258,0.0158472
53259,0.0147698
53260,0.0645762
53261,0.0182004
53262,0.0154663
53263,0.0155784
53264,0.0639607
53265,0.0151573
53266,0.020792
53267,0.0153222
53268,0.0150992
53269,0.0145805
53270,0.191295
53271,0.0169071
53272,0.0970774
53273,0.0240281
53274,0.0145335
53275,0.114248
53276,0.0153254
53277,0.0990946
53278,0.0150282
53279,0.0148624
53280,0.0147178
53281,0.0970579
53282,0.108628
53283,0.0308737
53284,0.0557664
53285,0.0155951
53286,0.0145324
53287,0.0147679
53288,0.0158184
53289,0.0144889
53290,0.0151305
53291,0.014906
53292,0.0174243
53293,0.15223
53294,0.0247043
53295,0.0150092
53296,0.0151396
53297,0.0285118
53298,0.0158664
53299,0.0160391
53300,0.0147841
53301,0.135846
53302,0.0161381
53303,0.0155683
53304,0.0161915
53305,0.0152833
53306,0.0158005
53307,0.113603
53308,0.0150583
53309,0.0148055
53310,0.268034
53311,0.024444
53312,0.0602367
53313,0.0263169
53314,0.016648
53315,0.0247798
53316,0.0148701
53317,0.0603806
53318,0.0146589
53319,0.110573
53320,0.0150101
53321,0.334838
53322,0.0156435
53323,0.100957
53324,0.156342
53325,0.0730295
53326,0.0149235
53327,0.0163723
53328,0.0538855
53329,0.0577277
53330,0.0247828
53331,0.0158191
53332,0.0657665
53333,0.0160829
53334,0.193291
53335,0.0146161
53336,0.0554075
53337,0.0561337
53338,0.0147397
53339,0.0167855
53340,0.0146541
53341,0.0146145
53342,0.0158953
53343,0.132813
53344,0.0145611
53345,0.0522846
53346,0.0272705
53347,0.0640784
53348,0.107778
53349,0.0
53350,0.0145194
53351,0.0223846
53352,0.0146237
53353,0.0145653
53354,0.0150855
53355,0.0168112
53356,0.0250921
53357,0.015167
53358,0.0160705
53359,0.0953676
53360,0.157683
53361,0.0149531
53362,0.0147624
53363,0.0247989
53364,0.0170814
53365,0.0153538
53366,0.0268427
53367,0.0155773
53368,0.015687
53369,0.0145497
53370,0.0159354
53371,0.140723
53372,0.0153762
53373,0.0154247
53374,0.0145387
53375,0.0161183
53376,0.145515
53377,0.192313
53378,0.0194786
53379,0.0248321
53380,0.111136
53381,0.0146107
53382,0.0646543
53383,0.0167994
53384,0.0580745
53385,0.01523
53386,0.0148764
53387,0.0146569
53388,0.368137
53389,0.0240767
53390,0.0717577
53391,0.0304142
53392,0.0198299
53393,0.0808769
53394,0.0161396
53395,0.12631
53396,0.22305
53397,0.0145406
53398,0.0150203
53399,0.0646624
53400,0.0543597
53401,0.133697
53402,0.0145525
53403,0.0148558
53404,0.016212
53405,0.0265469
53406,0.0152507
53407,0.0148404
53408,0.0147423
53409,0.0566396
53410,0.0148407
53411,0.213262
53412,0.0153868
53413,0.0150361
53414,0.171462
53415,0.0611581
53416,0.101644
53417,0.0154486
53418,0.0563704
53419,0.0169012
53420,0.09945
53421,0.0161068
53422,0.0163021
53423,0.0148955
53424,0.0818608
53425,0.015242
53426,0.0599735
53427,0.0153138
53428,0.0253037
53429,0.0145528
53430,0.1079
53431,0.0846408
53432,0.0145244
53433,0.0145659
53434,0.0580691
53435,0.0147502
53436,0.0673782
53437,0.021524
53438,0.0154085
53439,0.0168368
53440,0.0889822
53441,0.0145527
53442,0.0181206
53443,0.0261583
53444,0.0716128
53445,0.0554094
53446,0.0589759
53447,0.0549378
53448,0.0212521
53449,0.0979562
53450,0.0151493
53451,0.0256869
53452,0.0911524
53453,0.0158593
53454,0.0155661
53455,0.0162948
53456,0.0531989
53457,0.0145673
53458,0.0245009
53459,0.0146321
53460,0.0241261
53461,0.0156207
53462,0.0168648
53463,0.0146903
53464,0.0158259
53465,0.0157046
53466,0.0147355
53467,0.0149489
53468,0.153189
53469,0.0147611
53470,0.285311
53471,0.0147381
53472,0.0148782
53473,0.123723
53474,0.0172429
53475,0.020877
53476,0.0169712
53477,0.0214971
53478,0.0154604
53479,0.0254023
53480,0.0149407
53481,0.176355
53482,0.016251
53483,0.0145617
53484,0.0157966
53485,0.0161818
53486,0.0147557
53487,0.0168928
53488,0.0145208
53489,0.0146143
53490,0.0553416
53491,0.0544821
53492,0.0265333
53493,0.0276336
53494,0.0148357
53495,0.0647144
53496,0.0155098
53497,0.073288
53498,0.0258313
53499,0.0776612
53500,0.209431
53501,0.0149048
53502,0.101803
53503,0.0571689
53504,0.0167074
53505,0.0152025
53506,0.0563562
53507,0.0154803
53508,0.0159747
53509,0.016235
53510,0.0153911
53511,0.0146927
53512,0.0284865
53513,0.105588
53514,0.0160119
53515,0.015014
53516,0.0150574
53517,0.0541891
53518,0.0162536
53519,0.0146246
53520,0.0170542
53521,0.0666072
53522,0.0600841
53523,0.0146983
53524,0.0175637
53525,0.341916
53526,0.0247203
53527,0.0148818
53528,0.0150406
53529,0.0180114
53530,0.0145572
53531,0.0156683
53532,0.0536768
53533,0.0148718
53534,0.0144909
53535,0.0217209
53536,0.434395
53537,0.0563994
53538,0.0156035
53539,0.0196058
53540,0.0580038
53541,0.211666
53542,0.163535
53543,0.0976441
53544,0.0157352
53545,0.0259499
53546,0.0244215
53547,0.0145064
53548,0.0515809
53549,0.0583026
53550,0.0707823
53551,0.0149513
53552,0.0236191
53553,0.0163772
53554,0.0719276
53555,0.0161694
53556,0.0592057
53557,0.106508
53558,0.0571499
53559,0.0153451
53560,0.0146887
53561,0.0594971
53562,0.0640852
53563,0.0234351
53564,0.251524
53565,0.0163313
53566,0.0148472
53567,0.0175588
53568,0.139092
53569,0.0229187
53570,0.0145034
53571,0.0248036
53572,0.172902
53573,0.015917
53574,0.103587
53575,0.0278312
53576,0.019948
53577,0.0654973
53578,0.015257
53579,0.0175582
53580,0.0147266
53581,0.015324
53582,0.0544294
53583,0.0865043
53584,0.0159309
53585,0.0152014
53586,0.0562143
53587,0.105789
53588,0.0150046
53589,0.160138
53590,0.0166417
53591,0.113002
53592,0.0263055
53593,0.0148327
53594,0.0146045
53595,0.0163257
53596,0.0167652
53597,0.111994
53598,0.0150704
53599,0.014994
53600,0.0239058
53601,0.0151278
53602,0.17259
53603,0.101845
53604,0.0169413
53605,0.143996
53606,0.0610354
53607,0.0155693
53608,0.0156262
53609,0.0144947
53610,0.180246
53611,0.0179199
53612,0.0153964
53613,0.0174514
53614,0.0282824
53615,0.0154412
53616,0.0146535
53617,0.0153782
53618,0.0159972
53619,0.133511
53620,0.0541935
53621,0.137993
53622,0.101936
53623,0.015036
53624,0.107307
53625,0.0160088
53626,0.0246265
53627,0.139455
53628,0.0160607
53629,0.0155978
53630,0.193578
53631,0.0176345
53632,0.260852
53633,0.0147087
53634,0.0557837
53635,0.0161355
53636,0.0167112
53637,0.0166517
53638,0.0158136
53639,0.0146778
53640,0.0149047
53641,0.015098
53642,0.0162123
53643,0.0254595
53644,0.0365194
53645,0.254253
53646,0.01448
53647,0.014568
53648,0.0246919
53649,0.0145413
53650,0.0148415
53651,0.193687
53652,0.0166987
53653,0.147872
53654,0.0146738
53655,0.014897
53656,0.0147954
53657,0.174195
53658,0.021235
53659,0.0277371
53660,0.141218
53661,0.0146727
53662,0.0789765
53663,0.194365
53664,0.0150209
53665,0.0145219
53666,0.0153815
53667,0.0154696
53668,0.0151003
53669,0.0160734
53670,0.0149123
53671,0.0148178
53672,0.0144916
53673,0.0146642
53674,0.0167229
53675,0.0153444
53676,0.111988
53677,0.015257
53678,0.0155703
53679,0.172086
53680,0.0156234
53681,0.0701618
53682,0.0152256
53683,0.0152691
53684,0.0158522
53685,0.01504
53686,0.0177357
53687,0.0246854
53688,0.0146298
53689,0.0157605
53690,0.014786
53691,0.0248491
53692,0.0566123
53693,0.0146022
53694,0.0154934
53695,0.0145637
53696,0.0730529
53697,0.0566199
53698,0.0561562
53699,0.0148242
53700,0.0851719
53701,0.0545783
53702,0.0956381
53703,0.0146509
53704,0.0151523
53705,0.014489
53706,0.0555756
53707,0.0154751
53708,0.014578
53709,0.104339
53710,0.0145165
53711,0.0548416
53712,0.0144901
53713,0.0969315
53714,0.24112
53715,0.246757
53716,0.0160607
53717,0.0743273
53718,0.0796467
53719,0.0145437
53720,0.0683887
53721,0.117382
53722,0.0162625
53723,0.0154107
53724,0.176203
53725,0.0709833
53726,0.0148439
53727,0.0224622
53728,0.0145226
53729,0.0384006
53730,0.115687
53731,0.0157505
53732,0.103233
53733,0.0562911
53734,0.0545668
53735,0.0935919
53736,0.0148529
53737,0.0147723
53738,0.0146454
53739,0.0192093
53740,0.0145686
53741,0.0638669
53742,0.0150453
53743,0.0569167
53744,0.0165495
53745,0.0160212
53746,0.0149166
53747,0.0957235
53748,0.0155301
53749,0.0642329
53750,0.025303
53751,0.0162894
53752,0.135896
53753,0.0536626
53754,0.0147027
53755,0.0244507
53756,0.0996893
53757,0.0148851
53758,0.118906
53759,0.0145749
53760,0.0247214
53761,0.0152626
53762,0.0151639
53763,0.0560162
53764,0.0146718
53765,0.015482
53766,0.0155487
53767,0.0157128
53768,0.216936
53769,0.0147908
53770,0.0151614
53771,0.0566773
53772,0.0145146
53773,0.0166674
53774,0.0238397
53775,0.0145191
53776,0.0230908
53777,0.0153472
53778,0.0587003
53779,0.0145561
53780,0.0147022
53781,0.0159505
53782,0.0651516
53783,0.0155785
53784,0.0156862
53785,0.014519
53786,0.057471
53787,0.015523
53788,0.135112
53789,0.0858268
53790,0.159356
53791,0.0145266
53792,0.117174
53793,0.0524761
53794,0.264664
53795,0.0156006
53796,0.0148696
53797,0.0148194
53798,0.0145997
53799,0.0159644
53800,0.0148673
53801,0.0148028
53802,0.0148862
53803,0.0155251
53804,0.108664
53805,0.0238689
53806,0.207017
53807,0.0244082
53808,0.0145269
53809,0.0634276
53810,0.0151942
53811,0.135957
53812,0.144257
53813,0.0301855
53814,0.0145529
53815,0.014596
53816,0.0145062
53817,0.014884
53818,0.0209322
53819,0.0978446
53820,0.0153364
53821,0.0149075
53822,0.0149088
53823,0.0146101
53824,0.0160934
53825,0.0146483
53826,0.0155135
53827,0.0146135
53828,0.0147015
53829,0.0160792
53830,0.214975
53831,0.016147
53832,0.182977
53833,0.108031
53834,0.0531054
53835,0.0590857
53836,0.0669556
53837,0.088316
53838,0.0739916
53839,0.0571907
53840,0.0158375
53841,0.137684
53842,0.0160569
53843,0.0149548
53844,0.015596
53845,0.0270846
53846,0.0667012
53847,0.0837429
53848,0.0550036
53849,0.0147012
53850,0.0670005
53851,0.210174
53852,0.0179587
53853,0.0147276
53854,0.0160866
53855,0.0584334
53856,0.0149704
53857,0.0158244
53858,0.0547078
53859,0.0164904
53860,0.135011
53861,0.0562989
53862,0.101904
53863,0.014795
53864,0.0168438
53865,0.0155345
53866,0.0147192
53867,0.0605365
53868,0.0144953
53869,0.0145453
53870,0.0545834
53871,0.0145729
53872,0.0147682
53873,0.0583741
53874,0.148779
53875,0.255153
53876,0.0150596
53877,0.103655
53878,0.0244649
53879,0.0146967
53880,0.0147445
53881,0.074949
53882,0.0661616
53883,0.108408
53884,0.0561885
53885,0.0570163
53886,0.0155573
53887,0.112679
53888,0.0154496
53889,0.0160592
53890,0.0146388
53891,0.0155197
53892,0.0809177
53893,0.0297212
53894,0.0552946
53895,0.0284642
53896,0.0146756
53897,0.0153514
53898,0.0594681
53899,0.0147743
53900,0.0155705
53901,0.01699
